variables = "x", "y",  "v0", "v1", "v2",
ZONE I = 81 J = 81 F = POINT
0.00617284 0.969136 -0.0309252 0.30602 -1.96303e-005 
0.00617284 0.981481 0.0241885 0.318453 -2.76936e-005 
0.00617284 0.993827 0.273753 0.118868 -3.84971e-005 
0.0185185 0.00617284 0.0152913 0.000784464 4.43304e-008 
0.0185185 0.0185185 0.0010133 0.00105324 3.85762e-008 
0.0185185 0.0308642 0.00163134 0.00224631 3.22366e-008 
0.0185185 0.0432099 0.00174882 0.0028335 2.68022e-008 
0.0185185 0.0555556 0.00166029 0.00332926 2.21237e-008 
0.0185185 0.0679012 0.00161124 0.00376622 1.75893e-008 
0.0185185 0.0802469 0.00157875 0.00416517 1.29037e-008 
0.0185185 0.0925926 0.00154081 0.00453996 7.93442e-009 
0.0185185 0.104938 0.0014942 0.00489893 2.59441e-009 
0.0185185 0.117284 0.00144089 0.00524912 -3.18606e-009 
0.0185185 0.12963 0.00138304 0.00559714 -9.46363e-009 
0.0185185 0.141975 0.00132212 0.00594893 -1.62834e-008 
0.0185185 0.154321 0.00125907 0.00630961 -2.36809e-008 
0.0185185 0.166667 0.00119448 0.00668342 -3.1684e-008 
0.0185185 0.179012 0.00112874 0.00707377 -4.03148e-008 
0.0185185 0.191358 0.00106207 0.00748328 -4.95909e-008 
0.0185185 0.203704 0.000994576 0.00791388 -5.95268e-008 
0.0185185 0.216049 0.000926246 0.00836686 -7.01345e-008 
0.0185185 0.228395 0.000856977 0.008843 -8.14245e-008 
0.0185185 0.240741 0.000786562 0.00934259 -9.34066e-008 
0.0185185 0.253086 0.000714703 0.00986563 -1.0609e-007 
0.0185185 0.265432 0.000641017 0.0104118 -1.19485e-007 
0.0185185 0.277778 0.000565046 0.0109808 -1.33602e-007 
0.0185185 0.290123 0.000486274 0.011572 -1.48452e-007 
0.0185185 0.302469 0.000404141 0.012185 -1.64047e-007 
0.0185185 0.314815 0.000318053 0.0128195 -1.80402e-007 
0.0185185 0.32716 0.000227412 0.0134752 -1.97533e-007 
0.0185185 0.339506 0.000131635 0.0141522 -2.15458e-007 
0.0185185 0.351852 3.01515e-005 0.014851 -2.34198e-007 
0.0185185 0.364198 -7.75706e-005 0.0155724 -2.53775e-007 
0.0185185 0.376543 -0.000191999 0.0163176 -2.74216e-007 
0.0185185 0.388889 -0.000313528 0.0170882 -2.95551e-007 
0.0185185 0.401235 -0.000442465 0.0178867 -3.17812e-007 
0.0185185 0.41358 -0.000579014 0.0187159 -3.41038e-007 
0.0185185 0.425926 -0.000723269 0.0195794 -3.6527e-007 
0.0185185 0.438272 -0.000875202 0.0204813 -3.90555e-007 
0.0185185 0.450617 -0.00103466 0.0214266 -4.16947e-007 
0.0185185 0.462963 -0.00120138 0.0224208 -4.44505e-007 
0.0185185 0.475309 -0.00137495 0.0234704 -4.73297e-007 
0.0185185 0.487654 -0.00155486 0.0245824 -5.034e-007 
0.0185185 0.5 -0.0017405 0.0257647 -5.34899e-007 
0.0185185 0.512346 -0.00193117 0.0270257 -5.67895e-007 
0.0185185 0.524691 -0.0021261 0.0283748 -6.025e-007 
0.0185185 0.537037 -0.00232449 0.0298218 -6.38843e-007 
0.0185185 0.549383 -0.00252553 0.0313773 -6.7707e-007 
0.0185185 0.561728 -0.00272843 0.0330528 -7.1735e-007 
0.0185185 0.574074 -0.00293247 0.0348599 -7.59874e-007 
0.0185185 0.58642 -0.00313706 0.0368113 -8.0486e-007 
0.0185185 0.598765 -0.00334176 0.0389203 -8.52558e-007 
0.0185185 0.611111 -0.00354634 0.0412006 -9.03253e-007 
0.0185185 0.623457 -0.00375086 0.0436669 -9.57271e-007 
0.0185185 0.635802 -0.00395572 0.0463347 -1.01498e-006 
0.0185185 0.648148 -0.00416169 0.0492206 -1.07682e-006 
0.0185185 0.660494 -0.00437007 0.0523423 -1.14328e-006 
0.0185185 0.67284 -0.00458272 0.0557188 -1.21492e-006 
0.0185185 0.685185 -0.00480217 0.0593713 -1.29239e-006 
0.0185185 0.697531 -0.00503178 0.0633229 -1.37647e-006 
0.0185185 0.709877 -0.00527589 0.0676 -1.46804e-006 
0.0185185 0.722222 -0.00554005 0.0722323 -1.56815e-006 
0.0185185 0.734568 -0.00583134 0.0772547 -1.67802e-006 
0.0185185 0.746914 -0.00615876 0.0827077 -1.79911e-006 
0.0185185 0.759259 -0.00653383 0.0886402 -1.9332e-006 
0.0185185 0.771605 -0.00697143 0.0951107 -2.08239e-006 
0.0185185 0.783951 -0.00749103 0.102191 -2.2493e-006 
0.0185185 0.796296 -0.00811841 0.109972 -2.43717e-006 
0.0185185 0.808642 -0.00888836 0.118563 -2.65005e-006 
0.0185185 0.820988 -0.00984857 0.128108 -2.89313e-006 
0.0185185 0.833333 -0.0110655 0.138787 -3.17316e-006 
0.0185185 0.845679 -0.0126334 0.15083 -3.49907e-006 
0.0185185 0.858025 -0.014687 0.164533 -3.88297e-006 
0.0185185 0.87037 -0.0174203 0.180271 -4.34158e-006 
0.0185185 0.882716 -0.021109 0.198503 -4.89853e-006 
0.0185185 0.895062 -0.0261324 0.219764 -5.58791e-006 
0.0185185 0.907407 -0.0329645 0.244579 -6.45962e-006 
0.0185185 0.919753 -0.0420512 0.27323 -7.58741e-006 
0.0185185 0.932099 -0.0533362 0.305133 -9.07992e-006 
0.0185185 0.944444 -0.0647894 0.337438 -1.10922e-005 
0.0185185 0.95679 -0.0681023 0.362447 -1.38291e-005 
0.0185185 0.969136 -0.0382523 0.361685 -1.75515e-005 
0.0185185 0.981481 0.0820391 0.289738 -2.25285e-005 
0.0185185 0.993827 0.434377 0.105072 -2.75931e-005 
0.0308642 0.00617284 0.0022141 0.00185311 3.59906e-008 
0.0308642 0.0185185 0.00197927 0.00183476 3.07869e-008 
0.0308642 0.0308642 0.00227164 0.00289167 2.54277e-008 
0.0308642 0.0432099 0.00242777 0.0038334 2.04814e-008 
0.0308642 0.0555556 0.00242574 0.00463096 1.57789e-008 
0.0308642 0.0679012 0.00238768 0.00534744 1.10212e-008 
0.0308642 0.0802469 0.00233891 0.00601834 6.02922e-009 
0.0308642 0.0925926 0.00227711 0.00666076 7.09563e-010 
0.0308642 0.104938 0.00220155 0.00728431 -5.00223e-009 
0.0308642 0.117284 0.00211381 0.00789697 -1.11608e-008 
0.0308642 0.12963 0.00201592 0.00850666 -1.78136e-008 
0.0308642 0.141975 0.00190965 0.00912112 -2.50008e-008 
0.0308642 0.154321 0.00179644 0.00974752 -3.27559e-008 
0.0308642 0.166667 0.00167748 0.0103922 -4.11064e-008 
0.0308642 0.179012 0.00155375 0.0110607 -5.00751e-008 
0.0308642 0.191358 0.00142603 0.0117572 -5.96812e-008 
0.0308642 0.203704 0.00129487 0.0124854 -6.99409e-008 
0.0308642 0.216049 0.00116065 0.0132477 -8.08683e-008 
0.0308642 0.228395 0.00102349 0.014046 -9.24762e-008 
0.0308642 0.240741 0.000883322 0.0148813 -1.04777e-007 
0.0308642 0.253086 0.000739842 0.0157544 -1.17781e-007 
0.0308642 0.265432 0.000592558 0.0166653 -1.31502e-007 
0.0308642 0.277778 0.000440795 0.0176141 -1.45952e-007 
0.0308642 0.290123 0.000283734 0.0186005 -1.61143e-007 
0.0308642 0.302469 0.000120464 0.0196245 -1.77091e-007 
0.0308642 0.314815 -5.00672e-005 0.020686 -1.93812e-007 
0.0308642 0.32716 -0.000228958 0.0217851 -2.11324e-007 
0.0308642 0.339506 -0.000417316 0.0229223 -2.29647e-007 
0.0308642 0.351852 -0.000616243 0.0240986 -2.48803e-007 
0.0308642 0.364198 -0.000826799 0.0253156 -2.68818e-007 
0.0308642 0.376543 -0.00104997 0.0265751 -2.89721e-007 
0.0308642 0.388889 -0.00128664 0.0278802 -3.11542e-007 
0.0308642 0.401235 -0.00153757 0.0292341 -3.34318e-007 
0.0308642 0.41358 -0.00180336 0.0306414 -3.58089e-007 
0.0308642 0.425926 -0.00208443 0.0321071 -3.82901e-007 
0.0308642 0.438272 -0.00238105 0.0336374 -4.08803e-007 
0.0308642 0.450617 -0.00269327 0.0352395 -4.35852e-007 
0.0308642 0.462963 -0.00302094 0.0369213 -4.64112e-007 
0.0308642 0.475309 -0.00336373 0.0386919 -4.93654e-007 
0.0308642 0.487654 -0.00372114 0.0405614 -5.2456e-007 
0.0308642 0.5 -0.00409249 0.0425407 -5.56922e-007 
0.0308642 0.512346 -0.00447697 0.044642 -5.90846e-007 
0.0308642 0.524691 -0.00487367 0.0468781 -6.26451e-007 
0.0308642 0.537037 -0.00528164 0.049263 -6.63875e-007 
0.0308642 0.549383 -0.00569992 0.0518114 -7.03272e-007 
0.0308642 0.561728 -0.00612761 0.0545392 -7.4482e-007 
0.0308642 0.574074 -0.00656395 0.0574628 -7.8872e-007 
0.0308642 0.58642 -0.0070084 0.0605996 -8.35203e-007 
0.0308642 0.598765 -0.00746073 0.0639679 -8.84531e-007 
0.0308642 0.611111 -0.0079211 0.0675868 -9.37002e-007 
0.0308642 0.623457 -0.00839019 0.0714764 -9.92958e-007 
0.0308642 0.635802 -0.00886932 0.0756578 -1.05279e-006 
0.0308642 0.648148 -0.00936057 0.0801535 -1.11694e-006 
0.0308642 0.660494 -0.00986693 0.084987 -1.18594e-006 
0.0308642 0.67284 -0.0103925 0.0901839 -1.26035e-006 
0.0308642 0.685185 -0.0109427 0.0957716 -1.34088e-006 
0.0308642 0.697531 -0.0115245 0.10178 -1.42831e-006 
0.0308642 0.709877 -0.0121467 0.108243 -1.52356e-006 
0.0308642 0.722222 -0.0128205 0.115196 -1.62772e-006 
0.0308642 0.734568 -0.01356 0.122682 -1.74206e-006 
0.0308642 0.746914 -0.0143829 0.130749 -1.86809e-006 
0.0308642 0.759259 -0.0153114 0.139452 -2.00763e-006 
0.0308642 0.771605 -0.0163738 0.148856 -2.16285e-006 
0.0308642 0.783951 -0.0176063 0.159036 -2.33643e-006 
0.0308642 0.796296 -0.0190553 0.170083 -2.53164e-006 
0.0308642 0.808642 -0.020781 0.182103 -2.75259e-006 
0.0308642 0.820988 -0.0228622 0.195218 -3.00446e-006 
0.0308642 0.833333 -0.0254017 0.209573 -3.29386e-006 
0.0308642 0.845679 -0.0285335 0.225323 -3.6294e-006 
0.0308642 0.858025 -0.0324294 0.242629 -4.02238e-006 
0.0308642 0.87037 -0.037301 0.261628 -4.48784e-006 
0.0308642 0.882716 -0.0433852 0.282364 -5.04595e-006 
0.0308642 0.895062 -0.0508845 0.304662 -5.72385e-006 
0.0308642 0.907407 -0.0597944 0.327871 -6.55781e-006 
0.0308642 0.919753 -0.0694658 0.350388 -7.5952e-006 
0.0308642 0.932099 -0.0775902 0.36883 -8.89479e-006 
0.0308642 0.944444 -0.0780062 0.376736 -1.0521e-005 
0.0308642 0.95679 -0.0562489 0.363245 -1.25207e-005 
0.0308642 0.969136 0.0179605 0.312995 -1.48749e-005 
0.0308642 0.981481 0.198238 0.204689 -1.74294e-005 
0.0308642 0.993827 0.588357 0.0641962 -1.91669e-005 
0.0432099 0.00617284 0.00133601 0.000852152 2.69506e-008 
0.0432099 0.0185185 0.00218155 0.00210513 2.31524e-008 
0.0432099 0.0308642 0.0025882 0.00337804 1.8474e-008 
0.0432099 0.0432099 0.00277527 0.00457006 1.37234e-008 
0.0432099 0.0555556 0.00282214 0.00565616 8.92865e-009 
0.0432099 0.0679012 0.00280458 0.0066619 3.95106e-009 
0.0432099 0.0802469 0.00275439 0.00761307 -1.31996e-009 
0.0432099 0.0925926 0.00267947 0.00852716 -6.95354e-009 
0.0432099 0.104938 0.00258232 0.00941643 -1.30003e-008 
0.0432099 0.117284 0.00246496 0.0102913 -1.95044e-008 
0.0432099 0.12963 0.00232946 0.0111617 -2.65053e-008 
0.0432099 0.141975 0.00217785 0.0120372 -3.40383e-008 
0.0432099 0.154321 0.00201209 0.0129268 -4.21339e-008 
0.0432099 0.166667 0.00183407 0.0138388 -5.08184e-008 
0.0432099 0.179012 0.00164552 0.0147804 -6.01147e-008 
0.0432099 0.191358 0.00144799 0.0157575 -7.00423e-008 
0.0432099 0.203704 0.00124273 0.016775 -8.06187e-008 
0.0432099 0.216049 0.00103069 0.0178368 -9.18596e-008 
0.0432099 0.228395 0.000812466 0.0189458 -1.03779e-007 
0.0432099 0.240741 0.00058829 0.0201039 -1.16392e-007 
0.0432099 0.253086 0.000358028 0.0213125 -1.29711e-007 
0.0432099 0.265432 0.000121254 0.0225725 -1.4375e-007 
0.0432099 0.277778 -0.000122835 0.0238844 -1.58524e-007 
0.0432099 0.290123 -0.000375306 0.0252483 -1.74048e-007 
0.0432099 0.302469 -0.000637434 0.0266647 -1.90338e-007 
0.0432099 0.314815 -0.000910679 0.0281338 -2.07412e-007 
0.0432099 0.32716 -0.00119664 0.0296563 -2.2529e-007 
0.0432099 0.339506 -0.00149697 0.0312333 -2.43994e-007 
0.0432099 0.351852 -0.00181337 0.0328663 -2.63548e-007 
0.0432099 0.364198 -0.0021475 0.0345575 -2.8398e-007 
0.0432099 0.376543 -0.00250095 0.0363097 -3.0532e-007 
0.0432099 0.388889 -0.00287519 0.0381268 -3.27602e-007 
0.0432099 0.401235 -0.00327155 0.0400133 -3.50864e-007 
0.0432099 0.41358 -0.00369117 0.0419749 -3.75148e-007 
0.0432099 0.425926 -0.00413495 0.0440182 -4.00502e-007 
0.0432099 0.438272 -0.00460358 0.0461508 -4.2698e-007 
0.0432099 0.450617 -0.00509751 0.0483817 -4.54639e-007 
0.0432099 0.462963 -0.0056169 0.0507209 -4.83546e-007 
0.0432099 0.475309 -0.00616168 0.0531796 -5.13778e-007 
0.0432099 0.487654 -0.00673154 0.0557699 -5.4542e-007 
0.0432099 0.5 -0.00732597 0.0585056 -5.78569e-007 
0.0432099 0.512346 -0.00794426 0.061401 -6.13337e-007 
0.0432099 0.524691 -0.00858559 0.064472 -6.49847e-007 
0.0432099 0.537037 -0.00924908 0.0677351 -6.88244e-007 
0.0432099 0.549383 -0.00993385 0.0712083 -7.28691e-007 
0.0432099 0.561728 -0.0106391 0.07491 -7.7137e-007 
0.0432099 0.574074 -0.0113643 0.07886 -8.16493e-007 
0.0432099 0.58642 -0.0121092 0.0830785 -8.64297e-007 
0.0432099 0.598765 -0.0128739 0.087587 -9.15054e-007 
0.0432099 0.611111 -0.0136592 0.0924074 -9.69072e-007 
0.0432099 0.623457 -0.0144666 0.0975627 -1.0267e-006 
0.0432099 0.635802 -0.0152985 0.103077 -1.08835e-006 
0.0432099 0.648148 -0.0161583 0.108975 -1.15447e-006 
0.0432099 0.660494 -0.0170509 0.115282 -1.22558e-006 
0.0432099 0.67284 -0.0179827 0.122026 -1.30229e-006 
0.0432099 0.685185 -0.0189618 0.129236 -1.3853e-006 
0.0432099 0.697531 -0.0199985 0.136941 -1.4754e-006 
0.0432099 0.709877 -0.021106 0.145175 -1.57352e-006 
0.0432099 0.722222 -0.0223003 0.153973 -1.68075e-006 
0.0432099 0.734568 -0.0236013 0.163373 -1.79837e-006 
0.0432099 0.746914 -0.0250338 0.173415 -1.92788e-006 
0.0432099 0.759259 -0.0266282 0.184146 -2.07106e-006 
0.0432099 0.771605 -0.0284219 0.195614 -2.23007e-006 
0.0432099 0.783951 -0.0304614 0.207872 -2.40748e-006 
0.0432099 0.796296 -0.0328035 0.220973 -2.60645e-006 
0.0432099 0.808642 -0.035518 0.234972 -2.83084e-006 
0.0432099 0.820988 -0.0386892 0.249916 -3.08544e-006 
0.0432099 0.833333 -0.042416 0.265831 -3.37623e-006 
0.0432099 0.845679 -0.0468087 0.282705 -3.71072e-006 
0.0432099 0.858025 -0.0519755 0.300445 -4.09838e-006 
0.0432099 0.87037 -0.0579898 0.318812 -4.55115e-006 
0.0432099 0.882716 -0.0648137 0.337307 -5.08395e-006 
0.0432099 0.895062 -0.0721359 0.354982 -5.7151e-006 
0.0432099 0.907407 -0.0790388 0.370149 -6.46611e-006 
0.0432099 0.919753 -0.083351 0.379951 -7.36014e-006 
0.0432099 0.932099 -0.0804545 0.37982 -8.41759e-006 
0.0432099 0.944444 -0.0612819 0.36302 -9.64505e-006 
0.0432099 0.95679 -0.00921543 0.321293 -1.10076e-005 
0.0432099 0.969136 0.103443 0.246687 -1.2395e-005 
0.0432099 0.981481 0.317205 0.137387 -1.35585e-005 
0.0432099 0.993827 0.692868 0.0393175 -1.38042e-005 
0.0555556 0.00617284 0.00144032 0.000591996 1.90581e-008 
0.0555556 0.0185185 0.00215537 0.0021463 1.57775e-008 
0.0555556 0.0308642 0.0025789 0.00366152 1.14143e-008 
0.0555556 0.0432099 0.00280083 0.00509583 6.73492e-009 
0.0555556 0.0555556 0.00288837 0.00644538 1.84597e-009 
0.0555556 0.0679012 0.00289655 0.00772214 -3.31411e-009 
0.0555556 0.0802469 0.00285516 0.00894216 -8.81559e-009 
0.0555556 0.0925926 0.00277599 0.0101201 -1.47105e-008 
0.0555556 0.104938 0.00266364 0.0112686 -2.10397e-008 
0.0555556 0.117284 0.00252073 0.0123997 -2.78394e-008 
0.0555556 0.12963 0.00234953 0.0135248 -3.51428e-008 
0.0555556 0.141975 0.00215239 0.0146552 -4.29804e-008 
0.0555556 0.154321 0.00193185 0.0158015 -5.13797e-008 
0.0555556 0.166667 0.00169053 0.0169734 -6.03652e-008 
0.0555556 0.179012 0.00143104 0.0181796 -6.99588e-008 
0.0555556 0.191358 0.00115578 0.0194274 -8.01803e-008 
0.0555556 0.203704 0.000866877 0.0207232 -9.10474e-008 
0.0555556 0.216049 0.000566013 0.0220719 -1.02577e-007 
0.0555556 0.228395 0.00025442 0.0234775 -1.14784e-007 
0.0555556 0.240741 -6.71688e-005 0.0249428 -1.27685e-007 
0.0555556 0.253086 -0.000398613 0.02647 -1.41293e-007 
0.0555556 0.265432 -0.00074024 0.0280605 -1.55625e-007 
0.0555556 0.277778 -0.00109285 0.0297156 -1.70696e-007 
0.0555556 0.290123 -0.00145767 0.0314359 -1.86522e-007 
0.0555556 0.302469 -0.00183627 0.0332224 -2.03123e-007 
0.0555556 0.314815 -0.00223052 0.0350759 -2.20516e-007 
0.0555556 0.32716 -0.00264251 0.0369975 -2.38724e-007 
0.0555556 0.339506 -0.00307444 0.038989 -2.5777e-007 
0.0555556 0.351852 -0.00352862 0.0410524 -2.7768e-007 
0.0555556 0.364198 -0.00400735 0.0431906 -2.98482e-007 
0.0555556 0.376543 -0.00451285 0.0454074 -3.20209e-007 
0.0555556 0.388889 -0.00504725 0.0477073 -3.42896e-007 
0.0555556 0.401235 -0.0056125 0.0500959 -3.66584e-007 
0.0555556 0.41358 -0.00621031 0.05258 -3.91315e-007 
0.0555556 0.425926 -0.00684218 0.0551674 -4.17139e-007 
0.0555556 0.438272 -0.00750929 0.057867 -4.4411e-007 
0.0555556 0.450617 -0.00821253 0.0606892 -4.7229e-007 
0.0555556 0.462963 -0.0089525 0.0636455 -5.01748e-007 
0.0555556 0.475309 -0.00972945 0.0667487 -5.32562e-007 
0.0555556 0.487654 -0.0105434 0.0700126 -5.64822e-007 
0.0555556 0.5 -0.011394 0.0734526 -5.98628e-007 
0.0555556 0.512346 -0.0122808 0.0770849 -6.34095e-007 
0.0555556 0.524691 -0.0132032 0.0809271 -6.71352e-007 
0.0555556 0.537037 -0.0141604 0.0849975 -7.10548e-007 
0.0555556 0.549383 -0.0151516 0.0893155 -7.51848e-007 
0.0555556 0.561728 -0.0161763 0.0939015 -7.95442e-007 
0.0555556 0.574074 -0.0172341 0.0987765 -8.41544e-007 
0.0555556 0.58642 -0.018325 0.103962 -8.90398e-007 
0.0555556 0.598765 -0.0194495 0.109481 -9.42279e-007 
0.0555556 0.611111 -0.0206089 0.115356 -9.975e-007 
0.0555556 0.623457 -0.0218054 0.121609 -1.05642e-006 
0.0555556 0.635802 -0.0230422 0.128266 -1.11943e-006 
0.0555556 0.648148 -0.0243238 0.13535 -1.187e-006 
0.0555556 0.660494 -0.0256563 0.142885 -1.25966e-006 
0.0555556 0.67284 -0.0270476 0.150896 -1.33799e-006 
0.0555556 0.685185 -0.0285077 0.159408 -1.42269e-006 
0.0555556 0.697531 -0.0300491 0.168446 -1.51455e-006 
0.0555556 0.709877 -0.0316871 0.178035 -1.61447e-006 
0.0555556 0.722222 -0.0334405 0.1882 -1.72351e-006 
0.0555556 0.734568 -0.0353317 0.198965 -1.84291e-006 
0.0555556 0.746914 -0.0373877 0.210353 -1.97409e-006 
0.0555556 0.759259 -0.0396409 0.222384 -2.11876e-006 
0.0555556 0.771605 -0.042129 0.235073 -2.27892e-006 
0.0555556 0.783951 -0.0448962 0.248428 -2.45694e-006 
0.0555556 0.796296 -0.0479923 0.262441 -2.65567e-006 
0.0555556 0.808642 -0.0514715 0.277084 -2.87854e-006 
0.0555556 0.820988 -0.0553879 0.29229 -3.12966e-006 
0.0555556 0.833333 -0.0597863 0.307934 -3.414e-006 
0.0555556 0.845679 -0.0646822 0.323793 -3.73752e-006 
0.0555556 0.858025 -0.0700243 0.339499 -4.10734e-006 
0.0555556 0.87037 -0.0756226 0.354447 -4.53184e-006 
0.0555556 0.882716 -0.0810174 0.367681 -5.02048e-006 
0.0555556 0.895062 -0.0852448 0.377718 -5.58336e-006 
0.0555556 0.907407 -0.0864334 0.38234 -6.22983e-006 
0.0555556 0.919753 -0.0811411 0.378369 -6.96569e-006 
0.0555556 0.932099 -0.0633514 0.361566 -7.7877e-006 
0.0555556 0.944444 -0.023128 0.326968 -8.67244e-006 
0.0555556 0.95679 0.0548633 0.270362 -9.55713e-006 
0.0555556 0.969136 0.192785 0.189772 -1.03272e-005 
0.0555556 0.981481 0.416783 0.0939196 -1.07519e-005 
0.0555556 0.993827 0.758832 0.02591 -1.0407e-005 
0.0679012 0.00617284 0.00140871 0.00057337 1.13076e-008 
0.0679012 0.0185185 0.00195837 0.0022033 8.31936e-009 
0.0679012 0.0308642 0.00233545 0.00386217 4.16784e-009 
0.0679012 0.0432099 0.00256205 0.00548394 -4.51061e-010 
0.0679012 0.0555556 0.00267219 0.00705301 -5.39764e-009 
0.0679012 0.0679012 0.00270077 0.00856683 -1.06895e-008 
0.0679012 0.0802469 0.00267003 0.0100307 -1.63689e-008 
0.0679012 0.0925926 0.00259041 0.0114538 -2.24733e-008 
0.0679012 0.104938 0.00246633 0.0128469 -2.90345e-008 
0.0679012 0.117284 0.00230021 0.0142217 -3.60817e-008 
0.0679012 0.12963 0.00209421 0.0155903 -4.36426e-008 
0.0679012 0.141975 0.00185089 0.0169648 -5.17432e-008 
0.0679012 0.154321 0.00157325 0.0183569 -6.04078e-008 
