variables = "x", "y",  "v0", "v1", "v2",
ZONE I = 2 J = 2 F = POINT
0.25 0.25 0.139824 0.0298905 0 
0.25 0.75 0.664889 0.0289035 -0.0339772 
0.75 0.25 0.192052 0.00720157 -0.0276514 
0.75 0.75 0.698421 0.0044646 -0.0460151 
